
Sat Sep 12 11:02:52 EDT 2015
numactl --interleave=all ../testing/testing_zhemv -L -N 123 -N 1234 --range 10:90:1 --range 100:900:10 --range 1000:9000:100 --range 10000:20000:2000 --lapack
  510     17.54 (   0.12)     16.55 (   0.13)     21.99 (   0.09)     10.19 (   0.20)   1.58e-15   1.57e-15   1.78e-15   ok
  520     17.23 (   0.13)     17.95 (   0.12)     22.41 (   0.10)     10.39 (   0.21)   1.97e-15   1.97e-15   1.97e-15   ok
  530     18.04 (   0.12)     17.73 (   0.13)     22.51 (   0.10)     10.78 (   0.21)   1.93e-15   1.77e-15   1.63e-15   ok
  540     18.55 (   0.13)     18.31 (   0.13)     23.20 (   0.10)     10.54 (   0.22)   1.88e-15   1.69e-15   1.70e-15   ok
  550     18.68 (   0.13)     17.08 (   0.14)     23.56 (   0.10)     10.65 (   0.23)   2.28e-15   1.88e-15   1.89e-15   ok
  560     19.36 (   0.13)     18.77 (   0.13)     24.14 (   0.10)     10.76 (   0.23)   2.29e-15   2.04e-15   1.92e-15   ok
  570     20.35 (   0.13)     19.04 (   0.14)     24.62 (   0.11)     10.47 (   0.25)   2.59e-15   2.60e-15   2.40e-15   ok
  580     19.85 (   0.14)     19.28 (   0.14)     24.98 (   0.11)     10.58 (   0.26)   2.07e-15   1.96e-15   1.85e-15   ok
  590     20.65 (   0.14)     19.78 (   0.14)     26.08 (   0.11)     10.62 (   0.26)   2.04e-15   2.26e-15   2.17e-15   ok
  600     21.06 (   0.14)     20.92 (   0.14)     26.50 (   0.11)     10.77 (   0.27)   2.09e-15   2.10e-15   1.90e-15   ok
  610     21.62 (   0.14)     20.03 (   0.15)     27.09 (   0.11)     10.73 (   0.28)   2.08e-15   2.15e-15   2.22e-15   ok
  620     22.18 (   0.14)     21.41 (   0.14)     27.51 (   0.11)     10.74 (   0.29)   2.07e-15   2.22e-15   2.03e-15   ok
  630     22.25 (   0.14)     21.36 (   0.15)     27.70 (   0.11)     10.79 (   0.29)   1.82e-15   2.00e-15   2.02e-15   ok
  640     23.96 (   0.14)     22.04 (   0.15)     28.52 (   0.12)     10.99 (   0.30)   1.99e-15   1.80e-15   1.96e-15   ok
  650     22.45 (   0.15)     22.00 (   0.15)     28.48 (   0.12)     10.86 (   0.31)   2.23e-15   2.31e-15   2.31e-15   ok
  660     22.50 (   0.16)     23.63 (   0.15)     29.36 (   0.12)     10.65 (   0.33)   3.14e-15   2.97e-15   2.80e-15   ok
  670     23.85 (   0.15)     22.50 (   0.16)     29.72 (   0.12)     10.84 (   0.33)   2.60e-15   2.74e-15   2.59e-15   ok
  680     24.22 (   0.15)     23.78 (   0.16)     30.61 (   0.12)     10.81 (   0.34)   2.49e-15   2.64e-15   2.39e-15   ok
  690     24.63 (   0.15)     23.41 (   0.16)     30.55 (   0.12)     10.91 (   0.35)   2.49e-15   2.31e-15   2.48e-15   ok
  700     25.16 (   0.16)     24.27 (   0.16)     31.44 (   0.12)     10.70 (   0.37)   2.29e-15   2.48e-15   2.45e-15   ok
  710     24.93 (   0.16)     22.45 (   0.18)     32.04 (   0.13)     10.78 (   0.38)   2.08e-15   2.24e-15   2.05e-15   ok
  720     25.94 (   0.16)     24.76 (   0.17)     32.76 (   0.13)     10.79 (   0.39)   2.46e-15   2.25e-15   2.23e-15   ok
  730     26.04 (   0.16)     25.56 (   0.17)     32.64 (   0.13)     10.84 (   0.39)   2.83e-15   2.65e-15   2.81e-15   ok
  740     26.76 (   0.16)     25.97 (   0.17)     32.08 (   0.14)     10.63 (   0.41)   2.92e-15   2.31e-15   2.30e-15   ok
  750     27.65 (   0.16)     27.17 (   0.17)     32.44 (   0.14)     10.87 (   0.41)   2.43e-15   2.29e-15   2.44e-15   ok
  760     27.90 (   0.17)     26.64 (   0.17)     32.15 (   0.14)     10.90 (   0.42)   3.01e-15   2.86e-15   2.85e-15   ok
  770     27.46 (   0.17)     28.44 (   0.17)     34.19 (   0.14)     10.70 (   0.44)   3.40e-15   3.40e-15   3.26e-15   failed
  780     28.02 (   0.17)     27.24 (   0.18)     34.61 (   0.14)     10.70 (   0.46)   2.62e-15   2.77e-15   2.48e-15   ok
  790     28.58 (   0.17)     28.94 (   0.17)     35.20 (   0.14)     10.87 (   0.46)   2.23e-15   2.41e-15   2.25e-15   ok
  800     29.51 (   0.17)     29.68 (   0.17)     35.86 (   0.14)     10.94 (   0.47)   2.84e-15   2.84e-15   2.99e-15   ok
  810     29.68 (   0.18)     29.06 (   0.18)     36.28 (   0.14)     10.89 (   0.48)   2.89e-15   2.45e-15   2.62e-15   ok
  820     30.59 (   0.18)     29.43 (   0.18)     36.17 (   0.15)     10.59 (   0.51)   2.55e-15   2.65e-15   2.65e-15   ok
  830     30.51 (   0.18)     30.35 (   0.18)     37.84 (   0.15)     10.85 (   0.51)   2.38e-15   2.39e-15   2.50e-15   ok
  840     30.56 (   0.19)     31.25 (   0.18)     36.21 (   0.16)     10.98 (   0.52)   3.80e-15   3.80e-15   3.53e-15   failed
  850     31.14 (   0.19)     29.69 (   0.20)     36.19 (   0.16)     10.82 (   0.54)   2.54e-15   2.41e-15   2.41e-15   ok
  860     31.55 (   0.19)     32.58 (   0.18)     37.50 (   0.16)     10.74 (   0.55)   2.57e-15   2.39e-15   2.41e-15   ok
  870     31.92 (   0.19)     26.98 (   0.22)     38.66 (   0.16)     10.77 (   0.56)   2.61e-15   2.49e-15   2.49e-15   ok
  880     32.86 (   0.19)     31.82 (   0.20)     39.08 (   0.16)     10.89 (   0.57)   2.63e-15   2.60e-15   2.65e-15   ok
  890     33.24 (   0.19)     33.62 (   0.19)     38.47 (   0.16)     10.87 (   0.58)   2.17e-15   2.23e-15   2.19e-15   ok
  900     33.45 (   0.19)     34.16 (   0.19)     39.86 (   0.16)     10.48 (   0.62)   2.92e-15   2.58e-15   2.45e-15   ok
 1000     37.63 (   0.21)     34.97 (   0.23)     43.53 (   0.18)     10.86 (   0.74)   2.75e-15   2.39e-15   2.28e-15   ok
 1100     40.58 (   0.24)     35.92 (   0.27)     27.77 (   0.35)     10.57 (   0.92)   3.10e-15   3.31e-15   3.31e-15   ok
 1200     44.71 (   0.26)     38.95 (   0.30)     30.43 (   0.38)     10.14 (   1.14)   3.27e-15   3.54e-15   3.03e-15   failed
 1300     47.67 (   0.28)     42.18 (   0.32)     30.36 (   0.45)      9.67 (   1.40)   3.71e-15   4.77e-15   4.67e-15   failed
 1400     52.67 (   0.30)     45.50 (   0.34)     31.90 (   0.49)      8.82 (   1.78)   4.06e-15   4.23e-15   4.23e-15   failed
 1500     55.45 (   0.32)     46.08 (   0.39)     35.83 (   0.50)      8.33 (   2.16)   3.79e-15   3.79e-15   4.40e-15   failed
 1600     60.29 (   0.34)     57.59 (   0.36)     37.61 (   0.55)      8.38 (   2.45)   3.87e-15   3.98e-15   3.71e-15   failed
 1700     63.40 (   0.37)     50.98 (   0.45)     39.70 (   0.58)      8.24 (   2.81)   4.07e-15   3.89e-15   3.92e-15   failed
 1800     66.14 (   0.39)     53.81 (   0.48)     41.51 (   0.62)      7.93 (   3.27)   4.04e-15   4.17e-15   4.17e-15   failed
 1900     71.02 (   0.41)     55.25 (   0.52)     42.37 (   0.68)      8.20 (   3.53)   4.44e-15   4.57e-15   4.45e-15   failed
 2000     71.83 (   0.45)     55.71 (   0.57)     44.73 (   0.72)      8.44 (   3.80)   4.12e-15   4.09e-15   4.36e-15   failed
 2100     77.09 (   0.46)     56.87 (   0.62)     35.13 (   1.00)      8.31 (   4.25)   4.33e-15   4.13e-15   3.90e-15   failed
 2200     80.21 (   0.48)     58.54 (   0.66)     37.37 (   1.04)      8.46 (   4.58)   3.99e-15   4.60e-15   4.26e-15   failed
 2300     85.89 (   0.49)     59.31 (   0.71)     39.32 (   1.08)      7.58 (   5.58)   5.14e-15   5.16e-15   5.14e-15   failed
 2400     87.35 (   0.53)     73.20 (   0.63)     40.37 (   1.14)      8.44 (   5.46)   4.63e-15   4.93e-15   4.38e-15   failed
 2500     88.39 (   0.57)     60.21 (   0.83)     41.49 (   1.21)      8.39 (   5.96)   5.48e-15   5.67e-15   5.66e-15   failed
 2600     92.00 (   0.59)     62.27 (   0.87)     41.50 (   1.30)      8.44 (   6.41)   6.89e-15   6.86e-15   6.86e-15   failed
 2700     95.34 (   0.61)     63.70 (   0.92)     42.34 (   1.38)      8.32 (   7.01)   5.06e-15   5.02e-15   5.08e-15   failed
 2800     99.17 (   0.63)     65.10 (   0.96)     40.73 (   1.54)      8.52 (   7.37)   5.39e-15   5.55e-15   4.89e-15   failed
 2900    101.96 (   0.66)     65.42 (   1.03)     45.86 (   1.47)      8.45 (   7.97)   5.04e-15   5.06e-15   5.35e-15   failed
 3000    106.13 (   0.68)     66.45 (   1.08)     47.26 (   1.52)      8.58 (   8.39)   5.21e-15   5.16e-15   5.10e-15   failed
 3100    109.10 (   0.71)     66.88 (   1.15)     39.32 (   1.96)      8.44 (   9.12)   6.08e-15   5.41e-15   5.52e-15   failed
 3200    111.18 (   0.74)     84.48 (   0.97)     40.78 (   2.01)      9.40 (   8.72)   5.40e-15   5.55e-15   5.55e-15   failed
 3300    114.71 (   0.76)     65.63 (   1.33)     41.59 (   2.10)      8.52 (  10.22)   5.67e-15   6.10e-15   5.81e-15   failed
 3400    118.31 (   0.78)     67.38 (   1.37)     42.34 (   2.19)      8.59 (  10.77)   6.46e-15   6.11e-15   5.92e-15   failed
 3500    119.57 (   0.82)     68.80 (   1.43)     43.50 (   2.25)      8.23 (  11.91)   6.11e-15   5.59e-15   5.51e-15   failed
 3600    121.28 (   0.86)     70.23 (   1.48)     44.80 (   2.32)      8.62 (  12.03)   5.81e-15   5.82e-15   6.10e-15   failed
 3700    125.08 (   0.88)     71.94 (   1.52)     45.09 (   2.43)      8.46 (  12.95)   5.44e-15   5.65e-15   5.69e-15   failed
 3800    124.67 (   0.93)     69.65 (   1.66)     45.79 (   2.52)      8.57 (  13.48)   6.23e-15   6.12e-15   5.89e-15   failed
 3900    127.07 (   0.96)     69.67 (   1.75)     46.87 (   2.60)      8.36 (  14.56)   5.81e-15   6.08e-15   5.63e-15   failed
 4000    124.81 (   1.03)     90.74 (   1.41)     47.66 (   2.69)      8.56 (  14.96)   6.16e-15   6.28e-15   6.37e-15   failed
 4100    118.74 (   1.13)     70.58 (   1.91)     40.03 (   3.36)      7.91 (  17.02)   6.16e-15   6.89e-15   6.55e-15   failed
 4200    119.23 (   1.18)     72.66 (   1.94)     41.23 (   3.42)      8.54 (  16.53)   7.28e-15   6.54e-15   6.54e-15   failed
 4300    123.19 (   1.20)     71.31 (   2.07)     43.62 (   3.39)      8.39 (  17.64)   6.06e-15   6.35e-15   6.19e-15   failed
 4400    123.57 (   1.25)     71.43 (   2.17)     44.10 (   3.51)      8.61 (  17.99)   6.31e-15   6.39e-15   6.21e-15   failed
 4500    122.49 (   1.32)     73.13 (   2.22)     44.33 (   3.66)      8.51 (  19.05)   6.75e-15   6.53e-15   6.80e-15   failed
 4600    124.43 (   1.36)     73.00 (   2.32)     47.09 (   3.60)      8.62 (  19.65)   6.95e-15   7.40e-15   7.37e-15   failed
 4700    121.57 (   1.45)     74.37 (   2.38)     46.25 (   3.82)      8.54 (  20.71)   6.19e-15   6.62e-15   6.54e-15   failed
 4800    122.52 (   1.50)     96.13 (   1.92)     46.64 (   3.95)      8.78 (  21.01)   7.21e-15   6.83e-15   7.21e-15   failed
 4900    122.46 (   1.57)     73.67 (   2.61)     46.77 (   4.11)      8.66 (  22.20)   8.24e-15   7.80e-15   7.62e-15   failed
 5000    122.73 (   1.63)     73.47 (   2.72)     47.53 (   4.21)      8.84 (  22.64)   7.47e-15   7.83e-15   7.64e-15   failed
 5100    125.23 (   1.66)     74.42 (   2.80)     48.79 (   4.27)      8.62 (  24.14)   8.39e-15   8.64e-15   8.40e-15   failed
 5200    123.58 (   1.75)     74.00 (   2.92)     43.87 (   4.93)      8.82 (  24.54)   8.76e-15   8.93e-15   8.76e-15   failed
 5300    124.05 (   1.81)     74.14 (   3.03)     44.07 (   5.10)      8.68 (  25.89)   8.93e-15   8.59e-15   8.96e-15   failed
 5400    123.26 (   1.89)     75.76 (   3.08)     44.53 (   5.24)      8.74 (  26.71)   7.28e-15   7.42e-15   7.64e-15   failed
 5500    123.76 (   1.96)     75.16 (   3.22)     44.60 (   5.43)      8.58 (  28.22)   7.53e-15   6.95e-15   7.25e-15   failed
 5600    124.36 (   2.02)    100.65 (   2.49)     45.59 (   5.50)      8.70 (  28.85)   8.12e-15   8.45e-15   8.29e-15   failed
 5700    124.34 (   2.09)     76.28 (   3.41)     45.89 (   5.67)      8.56 (  30.36)   8.20e-15   8.11e-15   8.18e-15   failed
 5800    125.79 (   2.14)     75.49 (   3.57)     47.11 (   5.71)      8.82 (  30.53)   9.28e-15   8.33e-15   9.10e-15   failed
 5900    124.52 (   2.24)     75.43 (   3.69)     47.70 (   5.84)      8.64 (  32.24)   7.88e-15   7.56e-15   7.23e-15   failed
 6000    126.63 (   2.27)     77.19 (   3.73)     48.87 (   5.90)      8.79 (  32.78)   7.60e-15   7.88e-15   7.89e-15   failed
 6100    126.48 (   2.35)     76.96 (   3.87)     49.28 (   6.04)      8.77 (  33.94)   8.49e-15   9.36e-15   8.90e-15   failed
 6200    128.33 (   2.40)     76.92 (   4.00)     44.21 (   6.96)      8.88 (  34.62)   7.79e-15   7.88e-15   7.82e-15   failed
 6300    128.64 (   2.47)     78.32 (   4.06)     44.65 (   7.11)      8.28 (  38.37)   8.40e-15   8.02e-15   8.72e-15   failed
 6400    130.37 (   2.51)     99.72 (   3.29)     44.87 (   7.30)      9.31 (  35.20)   8.53e-15   8.69e-15   8.98e-15   failed
 6500    129.73 (   2.61)     77.68 (   4.35)     44.56 (   7.59)      8.65 (  39.07)   7.96e-15   7.22e-15   8.35e-15   failed
 6600    129.05 (   2.70)     78.07 (   4.46)     46.14 (   7.55)      8.84 (  39.44)   8.75e-15   9.98e-15   9.18e-15   failed
 6700    129.63 (   2.77)     78.89 (   4.55)     46.25 (   7.77)      8.21 (  43.75)   7.78e-15   7.94e-15   7.79e-15   failed
 6800    130.11 (   2.84)     77.55 (   4.77)     46.11 (   8.02)      8.38 (  44.16)   9.95e-15   1.02e-14   9.63e-15   failed
 6900    132.42 (   2.88)     77.51 (   4.91)     47.32 (   8.05)      8.68 (  43.87)   8.70e-15   8.51e-15   8.58e-15   failed
 7000    132.11 (   2.97)     77.44 (   5.06)     47.29 (   8.29)      8.03 (  48.82)   9.23e-15   8.75e-15   8.67e-15   failed
 7100    130.84 (   3.08)     79.01 (   5.11)     48.41 (   8.33)      8.19 (  49.24)   7.97e-15   8.42e-15   7.83e-15   failed
 7200    133.64 (   3.10)    104.62 (   3.96)     44.57 (   9.31)      7.42 (  55.87)   7.83e-15   8.23e-15   8.59e-15   failed
 7300    134.35 (   3.17)     78.00 (   5.47)     45.62 (   9.35)      8.05 (  52.98)   9.41e-15   9.67e-15   8.93e-15   failed
 7400    133.10 (   3.29)     77.69 (   5.64)     46.42 (   9.44)      7.93 (  55.26)   7.64e-15   7.70e-15   8.69e-15   failed
 7500    134.19 (   3.35)     79.07 (   5.69)     45.24 (   9.95)      8.06 (  55.85)   8.08e-15   8.51e-15   8.18e-15   failed
 7600    133.65 (   3.46)     80.06 (   5.77)     46.47 (   9.95)      7.86 (  58.79)   8.45e-15   8.41e-15   8.41e-15   failed
 7700    133.93 (   3.54)     78.08 (   6.08)     46.58 (  10.19)      7.94 (  59.78)   8.20e-15   8.11e-15   8.77e-15   failed
 7800    134.88 (   3.61)     80.00 (   6.08)     46.99 (  10.36)      7.43 (  65.54)   8.40e-15   8.81e-15   8.86e-15   failed
 7900    135.15 (   3.70)     79.34 (   6.29)     48.09 (  10.39)      7.61 (  65.62)   9.47e-15   9.87e-15   9.62e-15   failed
 8000    135.98 (   3.77)    106.31 (   4.82)     48.54 (  10.55)      7.72 (  66.34)   9.00e-15   8.96e-15   9.01e-15   failed
 8100    135.44 (   3.88)     81.52 (   6.44)     49.33 (  10.64)      7.49 (  70.09)   8.90e-15   9.06e-15   9.18e-15   failed
 8200    132.35 (   4.07)     78.47 (   6.86)     45.01 (  11.95)      7.24 (  74.27)   9.72e-15   8.68e-15   8.99e-15   failed
 8300    134.90 (   4.09)     79.44 (   6.94)     45.46 (  12.13)      7.25 (  76.07)   9.44e-15   9.66e-15   9.87e-15   failed
 8400    133.44 (   4.23)     79.71 (   7.08)     45.43 (  12.43)      7.44 (  75.88)   8.45e-15   8.24e-15   8.49e-15   failed
 8500    135.17 (   4.28)     81.17 (   7.12)     46.07 (  12.55)      7.58 (  76.31)   8.87e-15   9.55e-15   9.26e-15   failed
 8600    133.05 (   4.45)     81.00 (   7.31)     47.31 (  12.51)      7.51 (  78.85)   1.07e-14   1.17e-14   1.08e-14   failed
 8700    134.32 (   4.51)     79.55 (   7.61)     46.78 (  12.95)      7.53 (  80.44)   9.70e-15   9.67e-15   9.25e-15   failed
 8800    132.06 (   4.69)    105.78 (   5.86)     47.15 (  13.14)      7.73 (  80.16)   9.47e-15   9.71e-15   9.30e-15   failed
 8900    132.62 (   4.78)     79.86 (   7.94)     47.32 (  13.39)      8.08 (  78.45)   1.21e-14   1.29e-14   1.17e-14   failed
 9000    134.10 (   4.83)     80.08 (   8.09)     46.93 (  13.81)      7.93 (  81.68)   9.94e-15   9.76e-15   1.00e-14   failed
10000    132.85 (   6.02)     81.20 (   9.85)     49.07 (  16.31)      8.17 (  97.90)   1.00e-14   1.21e-14   1.12e-14   failed
12000    133.77 (   8.61)    109.13 (  10.56)     47.54 (  24.24)      8.04 ( 143.23)   1.21e-14   1.22e-14   1.28e-14   failed
14000    129.49 (  12.11)     82.64 (  18.98)     47.09 (  33.30)      8.25 ( 190.13)   1.34e-14   1.31e-14   1.34e-14   failed
16000    127.06 (  16.12)    113.98 (  17.97)     47.68 (  42.96)      8.86 ( 231.23)   1.39e-14   1.28e-14   1.23e-14   failed
18000    124.90 (  20.75)     84.69 (  30.61)     46.84 (  55.34)      8.57 ( 302.51)   1.60e-14   1.45e-14   1.56e-14   failed
20000    121.56 (  26.33)    116.43 (  27.49)     47.09 (  67.96)      8.44 ( 379.07)   1.66e-14   1.67e-14   1.79e-14   failed
Sat Sep 12 11:08:49 EDT 2015
