
Sat Sep 12 10:57:42 EDT 2015
numactl --interleave=all ../testing/testing_chemv -L -N 123 -N 1234 --range 10:90:1 --range 100:900:10 --range 1000:9000:100 --range 10000:20000:2000 --lapack
  510     22.91 (   0.09)     27.44 (   0.08)     22.68 (   0.09)     21.09 (   0.10)   8.90e-07   9.11e-07   8.90e-07   ok
  520     22.86 (   0.09)     30.53 (   0.07)     23.57 (   0.09)     20.63 (   0.11)   9.99e-07   8.82e-07   9.39e-07   ok
  530     23.75 (   0.09)     31.72 (   0.07)     23.22 (   0.10)     20.68 (   0.11)   9.50e-07   8.56e-07   9.94e-07   ok
  540     24.11 (   0.10)     32.06 (   0.07)     24.59 (   0.10)     21.66 (   0.11)   1.17e-06   1.19e-06   1.19e-06   ok
  550     24.76 (   0.10)     28.51 (   0.09)     24.70 (   0.10)     21.70 (   0.11)   1.22e-06   1.01e-06   1.12e-06   ok
  560     25.42 (   0.10)     33.07 (   0.08)     25.67 (   0.10)     21.53 (   0.12)   1.20e-06   1.32e-06   1.42e-06   ok
  570     26.34 (   0.10)     35.26 (   0.07)     26.09 (   0.10)     21.90 (   0.12)   1.21e-06   1.10e-06   1.18e-06   ok
  580     25.72 (   0.10)     33.29 (   0.08)     26.95 (   0.10)     21.93 (   0.12)   1.16e-06   1.27e-06   1.17e-06   ok
  590     26.31 (   0.11)     32.17 (   0.09)     27.11 (   0.10)     21.65 (   0.13)   1.34e-06   1.45e-06   1.45e-06   ok
  600     26.73 (   0.11)     37.03 (   0.08)     27.27 (   0.11)     21.70 (   0.13)   1.12e-06   1.10e-06   1.00e-06   ok
  610     27.88 (   0.11)     36.81 (   0.08)     27.88 (   0.11)     21.92 (   0.14)   1.18e-06   1.13e-06   1.18e-06   ok
  620     28.80 (   0.11)     37.59 (   0.08)     28.29 (   0.11)     22.49 (   0.14)   1.28e-06   1.28e-06   1.21e-06   ok
  630     28.96 (   0.11)     35.69 (   0.09)     29.15 (   0.11)     21.22 (   0.15)   1.07e-06   1.07e-06   1.16e-06   ok
  640     30.08 (   0.11)     45.02 (   0.07)     29.63 (   0.11)     22.18 (   0.15)   1.15e-06   1.24e-06   1.14e-06   ok
  650     28.94 (   0.12)     40.37 (   0.08)     29.73 (   0.11)     22.31 (   0.15)   1.13e-06   1.05e-06   1.13e-06   ok
  660     30.39 (   0.11)     41.04 (   0.09)     30.65 (   0.11)     21.70 (   0.16)   1.20e-06   1.19e-06   1.37e-06   ok
  670     30.50 (   0.12)     37.46 (   0.10)     30.75 (   0.12)     22.10 (   0.16)   1.28e-06   1.28e-06   1.28e-06   ok
  680     31.93 (   0.12)     43.19 (   0.09)     32.00 (   0.12)     22.34 (   0.17)   1.26e-06   1.35e-06   1.26e-06   ok
  690     32.08 (   0.12)     43.39 (   0.09)     32.02 (   0.12)     21.66 (   0.18)   1.19e-06   1.35e-06   1.17e-06   ok
  700     32.69 (   0.12)     44.65 (   0.09)     31.93 (   0.12)     22.60 (   0.17)   1.52e-06   1.41e-06   1.40e-06   ok
  710     32.10 (   0.13)     37.84 (   0.11)     33.17 (   0.12)     22.07 (   0.18)   1.21e-06   1.39e-06   1.22e-06   ok
  720     33.78 (   0.12)     46.24 (   0.09)     33.52 (   0.12)     22.61 (   0.18)   1.27e-06   1.27e-06   1.27e-06   ok
  730     33.37 (   0.13)     46.91 (   0.09)     32.34 (   0.13)     22.48 (   0.19)   1.43e-06   1.42e-06   1.34e-06   ok
  740     34.29 (   0.13)     48.20 (   0.09)     33.54 (   0.13)     22.08 (   0.20)   1.66e-06   1.52e-06   1.63e-06   ok
  750     35.82 (   0.13)     42.88 (   0.11)     33.41 (   0.13)     22.30 (   0.20)   1.32e-06   1.26e-06   1.38e-06   ok
  760     35.90 (   0.13)     49.16 (   0.09)     34.55 (   0.13)     22.04 (   0.21)   1.29e-06   1.37e-06   1.30e-06   ok
  770     35.72 (   0.13)     49.59 (   0.10)     35.72 (   0.13)     22.83 (   0.21)   1.43e-06   1.43e-06   1.51e-06   ok
  780     36.66 (   0.13)     50.75 (   0.10)     35.57 (   0.14)     22.06 (   0.22)   1.33e-06   1.25e-06   1.35e-06   ok
  790     37.33 (   0.13)     45.91 (   0.11)     36.55 (   0.14)     21.74 (   0.23)   1.28e-06   1.47e-06   1.32e-06   ok
  800     37.16 (   0.14)     59.60 (   0.09)     36.90 (   0.14)     22.20 (   0.23)   1.53e-06   1.37e-06   1.60e-06   ok
  810     38.69 (   0.14)     53.66 (   0.10)     36.76 (   0.14)     22.28 (   0.24)   1.26e-06   1.29e-06   1.21e-06   ok
  820     39.86 (   0.14)     54.47 (   0.10)     37.67 (   0.14)     22.83 (   0.24)   1.36e-06   1.42e-06   1.41e-06   ok
  830     40.34 (   0.14)     48.45 (   0.11)     38.09 (   0.14)     22.44 (   0.25)   1.25e-06   1.35e-06   1.28e-06   ok
  840     39.60 (   0.14)     56.07 (   0.10)     39.01 (   0.14)     22.25 (   0.25)   1.37e-06   1.29e-06   1.33e-06   ok
  850     40.82 (   0.14)     56.22 (   0.10)     38.86 (   0.15)     22.89 (   0.25)   1.32e-06   1.50e-06   1.45e-06   ok
  860     40.89 (   0.14)     58.77 (   0.10)     40.03 (   0.15)     22.70 (   0.26)   1.19e-06   1.16e-06   1.21e-06   ok
  870     41.84 (   0.14)     47.38 (   0.13)     40.71 (   0.15)     21.89 (   0.28)   1.20e-06   1.40e-06   1.27e-06   ok
  880     43.38 (   0.14)     60.96 (   0.10)     41.65 (   0.15)     22.48 (   0.28)   1.39e-06   1.39e-06   1.35e-06   ok
  890     44.08 (   0.14)     60.37 (   0.11)     41.47 (   0.15)     22.35 (   0.28)   1.27e-06   1.24e-06   1.18e-06   ok
  900     42.94 (   0.15)     62.30 (   0.10)     42.47 (   0.15)     22.84 (   0.28)   1.24e-06   1.24e-06   1.31e-06   ok
 1000     49.78 (   0.16)     69.72 (   0.11)     47.07 (   0.17)     22.63 (   0.35)   1.53e-06   1.32e-06   1.38e-06   ok
 1100     54.50 (   0.18)     72.86 (   0.13)     30.68 (   0.32)     23.02 (   0.42)   1.35e-06   1.34e-06   1.45e-06   ok
 1200     60.70 (   0.19)     84.88 (   0.14)     33.64 (   0.34)     23.16 (   0.50)   2.06e-06   1.82e-06   1.83e-06   failed
 1300     55.01 (   0.25)     92.01 (   0.15)     34.45 (   0.39)     23.37 (   0.58)   1.88e-06   1.78e-06   1.88e-06   failed
 1400     72.67 (   0.22)     99.30 (   0.16)     38.39 (   0.41)     23.79 (   0.66)   1.92e-06   1.86e-06   1.94e-06   failed
 1500     74.82 (   0.24)    105.40 (   0.17)     39.78 (   0.45)     23.19 (   0.78)   2.00e-06   1.68e-06   1.80e-06   failed
 1600     79.46 (   0.26)    129.68 (   0.16)     41.74 (   0.49)     23.06 (   0.89)   2.14e-06   1.91e-06   1.95e-06   failed
 1700     86.66 (   0.27)    123.01 (   0.19)     44.24 (   0.52)     21.51 (   1.08)   2.16e-06   1.93e-06   2.24e-06   failed
 1800     90.98 (   0.29)    130.31 (   0.20)     46.66 (   0.56)     19.88 (   1.31)   1.97e-06   1.90e-06   2.10e-06   failed
 1900     95.68 (   0.30)    133.95 (   0.22)     49.06 (   0.59)     18.47 (   1.56)   2.03e-06   2.07e-06   1.93e-06   failed
 2000    100.69 (   0.32)    136.23 (   0.24)     51.66 (   0.62)     17.13 (   1.87)   2.38e-06   2.45e-06   2.20e-06   failed
 2100    106.00 (   0.33)    134.74 (   0.26)     39.09 (   0.90)     16.69 (   2.12)   2.10e-06   2.10e-06   2.10e-06   failed
 2200    109.14 (   0.36)    142.43 (   0.27)     40.32 (   0.96)     16.80 (   2.31)   2.00e-06   2.33e-06   1.91e-06   failed
 2300    117.01 (   0.36)    140.74 (   0.30)     41.72 (   1.01)     16.46 (   2.57)   2.33e-06   2.28e-06   2.34e-06   failed
 2400    120.72 (   0.38)    181.59 (   0.25)     43.55 (   1.06)     16.28 (   2.83)   2.71e-06   2.67e-06   2.55e-06   failed
 2500    122.57 (   0.41)    154.41 (   0.32)     45.82 (   1.09)     16.40 (   3.05)   3.04e-06   3.15e-06   2.94e-06   failed
 2600    126.72 (   0.43)    155.88 (   0.35)     46.37 (   1.17)     16.49 (   3.28)   2.45e-06   2.44e-06   2.63e-06   failed
 2700    132.37 (   0.44)    159.44 (   0.37)     49.21 (   1.19)     16.46 (   3.55)   2.81e-06   2.80e-06   2.99e-06   failed
 2800    134.63 (   0.47)    156.48 (   0.40)     48.64 (   1.29)     16.74 (   3.75)   3.14e-06   2.89e-06   3.23e-06   failed
 2900    142.67 (   0.47)    165.01 (   0.41)     52.46 (   1.28)     16.87 (   3.99)   3.03e-06   2.95e-06   2.95e-06   failed
 3000    145.54 (   0.49)    173.15 (   0.42)     54.90 (   1.31)     16.74 (   4.30)   2.65e-06   2.92e-06   2.77e-06   failed
 3100    147.92 (   0.52)    175.62 (   0.44)     43.02 (   1.79)     17.30 (   4.45)   3.07e-06   3.39e-06   3.23e-06   failed
 3200    156.11 (   0.52)    201.85 (   0.41)     44.09 (   1.86)     17.10 (   4.79)   3.16e-06   3.15e-06   2.68e-06   failed
 3300    160.20 (   0.54)    187.09 (   0.47)     46.14 (   1.89)     16.81 (   5.18)   3.85e-06   3.85e-06   4.00e-06   failed
 3400    159.76 (   0.58)    183.57 (   0.50)     47.40 (   1.95)     16.85 (   5.49)   2.96e-06   2.87e-06   2.95e-06   failed
 3500    169.64 (   0.58)    187.77 (   0.52)     48.54 (   2.02)     16.93 (   5.79)   2.93e-06   2.66e-06   2.93e-06   failed
 3600    171.68 (   0.60)    193.87 (   0.54)     49.77 (   2.08)     16.38 (   6.33)   3.42e-06   3.34e-06   3.94e-06   failed
 3700    177.02 (   0.62)    194.97 (   0.56)     51.23 (   2.14)     17.01 (   6.44)   2.87e-06   2.78e-06   2.98e-06   failed
 3800    177.55 (   0.65)    199.97 (   0.58)     52.69 (   2.19)     17.17 (   6.73)   2.70e-06   2.64e-06   2.96e-06   failed
 3900    185.25 (   0.66)    198.28 (   0.61)     53.65 (   2.27)     17.09 (   7.12)   3.01e-06   3.01e-06   3.20e-06   failed
 4000    185.07 (   0.69)    218.95 (   0.58)     55.00 (   2.33)     17.30 (   7.40)   3.19e-06   3.50e-06   3.22e-06   failed
 4100    185.79 (   0.72)    193.57 (   0.69)     47.71 (   2.82)     17.36 (   7.75)   3.16e-06   3.20e-06   3.28e-06   failed
 4200    188.51 (   0.75)    196.39 (   0.72)     46.70 (   3.02)     17.17 (   8.22)   2.94e-06   3.14e-06   3.07e-06   failed
 4300    194.74 (   0.76)    204.16 (   0.72)     47.52 (   3.11)     17.33 (   8.54)   4.10e-06   3.99e-06   3.65e-06   failed
 4400    201.50 (   0.77)    202.00 (   0.77)     48.71 (   3.18)     17.39 (   8.91)   3.93e-06   4.10e-06   4.11e-06   failed
 4500    201.57 (   0.80)    205.10 (   0.79)     50.25 (   3.23)     17.43 (   9.30)   3.64e-06   3.49e-06   3.36e-06   failed
 4600    209.26 (   0.81)    205.51 (   0.82)     51.11 (   3.31)     15.54 (  10.90)   3.72e-06   4.14e-06   3.82e-06   failed
 4700    208.98 (   0.85)    211.97 (   0.83)     52.10 (   3.39)     17.40 (  10.16)   3.53e-06   3.32e-06   3.55e-06   failed
 4800    210.43 (   0.88)    237.95 (   0.77)     53.06 (   3.47)     17.41 (  10.59)   3.75e-06   3.49e-06   3.81e-06   failed
 4900    217.10 (   0.89)    213.25 (   0.90)     54.31 (   3.54)     17.45 (  11.01)   4.77e-06   4.12e-06   3.99e-06   failed
 5000    220.07 (   0.91)    214.44 (   0.93)     54.85 (   3.65)     17.64 (  11.34)   3.91e-06   4.21e-06   4.11e-06   failed
 5100    221.63 (   0.94)    215.03 (   0.97)     55.77 (   3.73)     17.55 (  11.86)   3.84e-06   4.02e-06   4.12e-06   failed
 5200    221.95 (   0.97)    218.59 (   0.99)     47.87 (   4.52)     17.37 (  12.45)   3.98e-06   3.85e-06   4.13e-06   failed
 5300    225.50 (   1.00)    218.45 (   1.03)     49.23 (   4.57)     17.46 (  12.87)   4.05e-06   4.15e-06   4.07e-06   failed
 5400    225.88 (   1.03)    219.94 (   1.06)     50.10 (   4.66)     17.50 (  13.33)   4.03e-06   4.35e-06   4.22e-06   failed
 5500    226.48 (   1.07)    220.67 (   1.10)     50.76 (   4.77)     17.63 (  13.73)   4.02e-06   3.92e-06   3.83e-06   failed
 5600    235.15 (   1.07)    248.71 (   1.01)     51.88 (   4.84)     17.56 (  14.29)   4.29e-06   4.24e-06   4.10e-06   failed
 5700    237.42 (   1.10)    229.86 (   1.13)     52.78 (   4.93)     17.63 (  14.75)   4.77e-06   5.23e-06   4.92e-06   failed
 5800    240.12 (   1.12)    222.08 (   1.21)     53.80 (   5.00)     17.57 (  15.32)   4.00e-06   3.68e-06   3.96e-06   failed
 5900    241.34 (   1.15)    223.01 (   1.25)     54.37 (   5.12)     17.83 (  15.62)   3.98e-06   4.41e-06   4.25e-06   failed
 6000    245.38 (   1.17)    226.65 (   1.27)     55.40 (   5.20)     17.69 (  16.29)   4.32e-06   4.43e-06   4.34e-06   failed
 6100    251.08 (   1.19)    226.94 (   1.31)     56.13 (   5.30)     17.78 (  16.75)   4.43e-06   4.31e-06   4.53e-06   failed
 6200    250.66 (   1.23)    229.03 (   1.34)     49.51 (   6.21)     17.66 (  17.41)   4.39e-06   4.14e-06   4.38e-06   failed
 6300    254.26 (   1.25)    224.30 (   1.42)     49.81 (   6.38)     17.96 (  17.69)   4.73e-06   4.70e-06   4.44e-06   failed
 6400    255.05 (   1.29)    254.86 (   1.29)     50.81 (   6.45)     19.39 (  16.90)   4.45e-06   4.46e-06   4.65e-06   failed
 6500    257.07 (   1.32)    229.34 (   1.47)     51.65 (   6.55)     17.83 (  18.96)   4.66e-06   4.47e-06   4.30e-06   failed
 6600    262.05 (   1.33)    230.85 (   1.51)     52.49 (   6.64)     17.76 (  19.63)   4.92e-06   4.68e-06   4.77e-06   failed
 6700    268.84 (   1.34)    229.66 (   1.56)     52.93 (   6.79)     17.93 (  20.03)   4.93e-06   4.88e-06   4.54e-06   failed
 6800    266.42 (   1.39)    228.25 (   1.62)     53.75 (   6.88)     17.72 (  20.89)   4.60e-06   4.45e-06   4.60e-06   failed
 6900    272.72 (   1.40)    230.34 (   1.65)     54.45 (   7.00)     17.89 (  21.30)   4.67e-06   4.89e-06   4.82e-06   failed
 7000    271.73 (   1.44)    230.65 (   1.70)     55.32 (   7.09)     17.64 (  22.23)   4.26e-06   4.55e-06   4.39e-06   failed
 7100    273.67 (   1.47)    232.08 (   1.74)     56.22 (   7.17)     17.91 (  22.53)   4.55e-06   4.41e-06   4.58e-06   failed
 7200    278.37 (   1.49)    264.05 (   1.57)     49.71 (   8.34)     17.56 (  23.62)   4.22e-06   4.27e-06   4.21e-06   failed
 7300    279.23 (   1.53)    235.73 (   1.81)     50.80 (   8.39)     17.52 (  24.33)   5.24e-06   5.12e-06   5.04e-06   failed
 7400    280.54 (   1.56)    236.34 (   1.85)     51.65 (   8.48)     17.61 (  24.88)   4.60e-06   4.37e-06   4.52e-06   failed
 7500    282.18 (   1.60)    235.77 (   1.91)     52.00 (   8.66)     17.76 (  25.35)   5.21e-06   4.73e-06   4.97e-06   failed
 7600    288.17 (   1.60)    240.57 (   1.92)     52.78 (   8.76)     17.65 (  26.18)   4.72e-06   4.69e-06   4.97e-06   failed
 7700    288.05 (   1.65)    234.87 (   2.02)     53.40 (   8.88)     16.58 (  28.61)   4.32e-06   4.09e-06   4.32e-06   failed
 7800    290.45 (   1.68)    236.11 (   2.06)     54.22 (   8.98)     17.44 (  27.92)   4.46e-06   4.44e-06   4.60e-06   failed
 7900    283.08 (   1.76)    238.01 (   2.10)     54.64 (   9.14)     17.63 (  28.33)   4.46e-06   4.52e-06   4.59e-06   failed
 8000    284.83 (   1.80)    266.16 (   1.92)     55.18 (   9.28)     17.62 (  29.06)   5.27e-06   4.86e-06   4.56e-06   failed
 8100    285.15 (   1.84)    239.94 (   2.19)     56.10 (   9.36)     17.51 (  29.98)   4.34e-06   4.73e-06   4.33e-06   failed
 8200    279.18 (   1.93)    236.82 (   2.27)     51.46 (  10.45)     15.26 (  35.25)   4.80e-06   4.50e-06   4.77e-06   failed
 8300    284.90 (   1.93)    237.39 (   2.32)     50.96 (  10.82)     16.33 (  33.75)   5.24e-06   4.67e-06   4.71e-06   failed
 8400    275.54 (   2.05)    239.22 (   2.36)     51.64 (  10.93)     17.48 (  32.30)   5.19e-06   4.73e-06   5.00e-06   failed
 8500    282.83 (   2.04)    240.19 (   2.41)     52.42 (  11.03)     17.69 (  32.68)   5.19e-06   5.32e-06   5.76e-06   failed
 8600    277.33 (   2.13)    239.49 (   2.47)     53.07 (  11.15)     17.58 (  33.67)   5.26e-06   5.40e-06   5.19e-06   failed
 8700    279.48 (   2.17)    238.42 (   2.54)     53.38 (  11.34)     17.01 (  35.61)   5.61e-06   5.89e-06   5.50e-06   failed
 8800    272.11 (   2.28)    267.76 (   2.31)     54.03 (  11.47)     16.51 (  37.54)   5.56e-06   6.12e-06   5.88e-06   failed
 8900    275.67 (   2.30)    241.99 (   2.62)     54.68 (  11.59)     17.40 (  36.43)   5.21e-06   5.30e-06   5.21e-06   failed
 9000    274.03 (   2.37)    238.98 (   2.71)     55.44 (  11.69)     16.98 (  38.17)   5.86e-06   5.36e-06   5.21e-06   failed
10000    274.49 (   2.91)    246.94 (   3.24)     55.32 (  14.46)     17.31 (  46.23)   6.36e-06   6.46e-06   6.26e-06   failed
12000    274.26 (   4.20)    280.47 (   4.11)     55.04 (  20.93)     17.06 (  67.55)   6.27e-06   6.43e-06   6.34e-06   failed
14000    292.13 (   5.37)    252.32 (   6.22)     55.11 (  28.45)     16.79 (  93.39)   6.79e-06   6.49e-06   6.80e-06   failed
16000    295.55 (   6.93)    288.43 (   7.10)     54.95 (  37.27)     15.60 ( 131.33)   8.87e-06   8.64e-06   9.27e-06   failed
18000    284.73 (   9.10)    258.53 (  10.03)     54.31 (  47.73)     16.48 ( 157.29)   7.91e-06   8.04e-06   8.33e-06   failed
20000    289.58 (  11.05)    293.12 (  10.92)     53.44 (  59.88)     17.02 ( 187.98)   9.58e-06   1.02e-05   9.50e-06   failed
Sat Sep 12 11:02:52 EDT 2015
